Source Pipeline,Stellar Catalog,TIC,Full TOI ID,Signal ID,TOI Disposition,EXOFOP Disposition,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,VMag Value,VMag Uncertainty,Epoch Value,Epoch Error,Orbital Period Value,Orbital Period Error,Transit Duration Value,Transit Duration Error,Transit Depth Value,Transit Depth Error,Sectors,Public Comment,Alerted,Edited
spoc,gaia-dr2,85031598,1684.01,1,PC,PC,65.3458,62.245754,7.354,0.006,8.25,0.03,1816.411666,0.001363,1.155109,0.00011,1.475194,0.082656,776.756455,86.63357,19,Possibly EB; difference image suggests some centroid shift but not consistent between the two orbits; minor depth-aperture correlation,2020-01-30 21:16:42+0000,2021-04-27 11:18:35+0000
spoc,tic8,28900646,1685.01,1,PC,PC,68.59373,43.037414,11.1117,0.007265,13.378,0.028,1816.225016,0.001502,0.669174,7.3e-05,0.912603,0.515055,998.330993,121.64425,19,potential L1 candidate,2020-01-30 21:16:42+0000,2021-04-27 11:18:35+0000
spoc,tic8,102672709,1686.01,1,PC,PC,61.731043,66.119622,9.86671,0.006,10.411,0.005,1818.606268,0.004186,6.702137,0.002201,3.901085,0.646864,618.382483,62.862545,19,crowded field,2020-01-30 21:16:42+0000,2021-04-27 11:18:35+0000
spoc,tic8,121966220,1688.01,1,PC,APC,75.797736,41.785832,10.8001,0.0061,11.215,0.022,1820.091558,0.001012,6.716659,0.00054,7.479329,0.081738,9802.458385,141.08165,19,Likely an EB; too large to be a inflated planet,2020-01-30 21:16:42+0000,2021-04-27 11:18:35+0000
spoc,tic8,198384408,1689.01,1,PC,PC,257.785192,56.659161,6.3196,0.006,6.99564,0.023,1823.255936,0.003739,9.12381,0.005304,5.118839,0.342574,283.324087,32.979588,19,Potentially on the neighboring star; possibly has a stellar companion,2020-01-30 21:16:42+0000,2021-04-27 11:18:35+0000
spoc,tic8,353475866,1693.01,1,PC,PC,90.308465,34.773167,10.6714,0.007453,12.962,0.069,1817.683149,0.002249,1.766881,0.000295,1.301748,0.643398,1005.84075,122.96791,19,centroid offset; check nearby stars,2020-01-30 21:16:42+0000,2021-04-27 11:18:35+0000
spoc,tic8,470381900,1696.01,1,PC,PC,65.280563,48.819914,13.9664,0.007301,16.82,1.133,1816.697706,0.002752,2.500715,0.000511,0.984599,0.440975,11012.483893,1568.8007,19,centroid offset relative to oot centroid position; no offset relative to TIC position; check nearby stars,2020-01-30 21:16:42+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,190223929,1698.01,1,PC,PC,98.503177,41.900816,10.749,0.036,11.39,0.014,1847.69726,0.00269,17.04198,0.0012,1.578,0.349,3520.0,11.8065,20,matches with 703728672 with 3 arcsec separation; could be planetary on companion as well; Gaia Rstar = 2.3 Rsun; period could be half (8.5 days),2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,22705558,1699.01,1,PC,PC,125.188777,46.203715,10.876,0.006,11.402,0.02,1842.99749,0.00722,4.54856,0.00215,2.446,0.318,1150.0,2.78373,20,potential L1 candidate; low SNR,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,23650642,1700.01,1,PC,FP,126.08847,42.104992,10.822,0.007,11.238,0.02,1843.38029,0.00428,1.12355,0.00039,1.611,0.479,1020.0,4.85789,20,small centroid offset; potential odd-even,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,274215536,1701.01,1,PC,PC,99.898144,42.131569,10.926,0.006,11.728,0.046,1843.37293,0.00208,1.33418,0.00021,1.115,0.308,2470.0,9.41862,20,slightly v-shaped; small depth-aperture correlation,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,371210825,1702.01,1,PC,FP,111.559569,32.384147,10.989,0.006,12.075,0.034,1842.74962,0.00292,0.40312,0.0001,0.853,0.323,1000.0,14.6108,20,potential L1 candidate; ultra short period,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,453387619,1703.01,1,PC,PC,113.874499,49.478213,10.641,0.006,11.024,0.015,1843.70837,0.00104,1.20143,9e-05,0.62,0.107,2330.0,534.542,20,short transit duration,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,95129101,1704.01,1,PC,PC,114.932848,28.120168,10.851,0.006,11.026,0.01,1844.21597,0.00474,3.93064,0.00116,2.722,0.453,2090.0,926.769,20,check 95129100; v-shaped,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,137500798,1705.01,1,PC,PC,132.635181,82.927197,10.304,0.007,10.693,0.006,1822.8675,0.00587,13.20692,0.00404,4.959,1.274,790.0,3.27908,20,Slight depth-aperture correlation; the last transit lands on a systematic feature,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,240148934,1707.01,1,PC,PC,101.382074,31.465655,10.313,0.006,10.824,0.01,1843.26677,0.00401,2.02365,0.00075,2.585,0.448,1710.0,2.40429,20,slight depth/aperture correlation; missing transit,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,241173474,1708.01,1,PC,APC,116.107294,43.009196,10.388,0.006,10.715,0.011,1853.1211,0.00154,11.44192,0.00099,3.841,0.637,5510.0,3.11154,20,,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,29119552,1709.01,1,PC,PC,118.62981,45.808015,10.206,0.006,10.901,0.009,1849.57198,0.00051,7.62897,0.00038,3.248,0.222,10890.0,2.32829,20,period could be 2x,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,445805961,1710.01,1,PC,PC,94.282756,76.210781,8.913,0.006,9.545,0.003,1836.96496,0.00107,24.28313,0.00142,5.277,0.352,3070.0,0.631905,20,TFOP under investigation,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,461662295,1711.01,1,PC,FP,124.446931,51.01058,9.929,0.006,10.676,0.008,1844.85466,0.00472,10.2558,0.0046,5.088,0.309,5740.0,0.923177,20,Gaia RV error is 7 km/s; check for secondaries; period could be 2x; observed transits could be secondaries,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,67926921,1712.01,1,PC,APC,127.945711,44.832343,9.984,0.006,10.447,0.007,1843.665,0.00124,3.56681,0.00033,4.241,0.294,4060.0,1.08574,20,Hot host star; the planet could be inflated because of the high stellar insolation; Gaia parallax is 1.7,2020-02-19 00:44:40+0000,2021-04-27 11:18:35+0000
spoc,gaia-dr2,15863518,1713.01,1,PC,PC,100.52065,39.843181,10.618,0.006,11.436,0.019,1842.712088,0.001058,0.557201,4.1e-05,0.804659,0.088218,1282.302537,219.04858,20,v-shaped,2020-02-19 23:47:12+0000,2021-04-27 11:18:35+0000
spoc,gaia-dr2,239154970,1714.01,1,KP,KP,113.184238,33.835033,10.713,0.008,11.032,0.014,1845.989739,0.000354,3.474469,9.9e-05,4.355313,0.032258,12126.941744,82.25275,20,HAT-P-33 b,2020-02-19 23:47:12+0000,2021-04-27 11:18:35+0000
spoc,gaia-dr2,14336130,1716.01,1,PC,PC,105.082929,56.824435,8.829,0.006,9.406,0.003,1843.846037,0.003091,8.088417,0.001661,3.326214,0.675216,480.434844,42.023335,20,Slight depth-aperture correlation; small planet candidate,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,gaia-dr2,149833117,1717.01,1,PC,PC,104.628533,67.677294,9.523,0.006,9.875,0.003,1843.547331,0.000424,4.052173,0.000117,2.616625,0.024616,8564.570633,162.92679,20,star has pulsation pattern,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,gaia-dr2,257241363,1718.01,1,PC,PC,112.018135,30.322403,8.256,0.006,8.96,0.03,1848.027133,0.000695,5.586947,0.000372,2.931427,0.110432,1855.085021,44.716293,20,,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,gaia-dr2,293617835,1719.01,1,PC,PC,135.297536,55.859944,7.765,0.006,8.29,0.03,1844.193788,0.001695,2.756792,0.000348,1.321287,0.30336,340.806193,31.328823,20,,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,gaia-dr2,356473034,1720.01,1,KP,KP,117.026969,50.225811,10.447,0.006,11.246,0.011,1843.218679,0.000447,2.615826,8.2e-05,2.653041,0.041169,13160.508607,148.812,20,XO-2 N b,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,gaia-dr2,51234631,1721.01,1,KP,KP,110.388168,58.268087,10.165,0.006,10.814,0.008,1846.130168,0.000439,4.124878,0.000142,4.425454,0.035345,8498.901037,64.839355,20,XO-4 B,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,gaia-dr2,85242435,1722.01,1,PC,PC,114.34529,61.154178,9.527,0.006,10.025,0.004,1844.1106,0.001667,9.606666,0.0013,3.934612,0.234852,1588.425674,102.01374,20,Possible secondary ,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,tic8,81212286,1724.01,1,PC,FP,127.033289,56.427562,12.507,0.007729,14.736,0.114,1843.027821,0.002023,0.685081,9.9e-05,1.056589,0.572277,2675.717666,338.96216,20,centroid offset towards a brighter star (TIC 81212289).,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,tic8,86396382,1725.01,1,KP,KP,97.636653,29.672296,11.0967,0.0126,11.569,0.023,1843.005184,0.000216,1.09141,1.6e-05,2.962905,0.017188,15542.038645,76.24311,20,WASP-12b,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,tic8,130181866,1726.01,1,PC,CP,117.479418,27.363183,6.2683,0.006,6.92035,0.023,1845.372818,0.001305,7.108153,0.000651,3.227344,0.231216,558.008328,34.79592,20,,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,tic8,241225337,1727.01,1,PC,PC,93.558533,53.136171,9.75149,0.0071,10.312,0.006,1842.639667,0.002917,1.832792,0.000359,1.462677,0.540472,502.107257,68.57626,20,,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,tic8,285048486,1728.01,1,PC,CP,120.610626,64.796925,10.7921,0.007245,12.39,0.055,1843.274889,0.000591,3.491567,0.000141,1.890422,0.083425,5520.476437,110.440475,20,,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,tic8,298666530,1729.01,1,PC,FP,278.399815,58.204945,18.3324,0.016,18.7415,0.0463,1842.505715,0.001358,0.573209,5.9e-05,0.458238,0.148897,432048.734396,103577.016,20,Possible planet around a white dwarf!,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,tic8,318022259,1730.01,1,PC,PC,107.866429,48.330389,10.3595,0.007414,12.23,0.035,1844.381227,0.001994,6.222236,0.001142,2.262473,0.47128,1846.726827,146.63045,20,odd-even difference but three transit events might be due to  two different planets one at 12.4 days and the other at longer period ,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,tic8,318022259,1730.02,2,PC,PC,107.866429,48.330389,10.3595,0.007414,12.23,0.035,1844.579827,0.002889,2.155669,0.000454,1.615033,0.746088,697.339279,86.27076,20,second candidate in the system,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,tic8,371234684,1731.01,1,KP,KP,110.168568,37.140651,11.7946,0.0071,12.344,0.047,1842.839676,0.000709,3.923003,0.000196,3.300515,0.053409,12793.141008,186.7575,20,HAT-P-9b,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
spoc,tic8,470987100,1732.01,1,PC,PC,111.801499,53.045087,11.3266,0.00728,12.889,0.092,1843.294736,0.002968,4.121356,0.000813,2.00806,0.530428,1546.061523,151.52542,20,,2020-02-19 23:47:13+0000,2021-04-27 11:18:35+0000
qlp,gaia-dr2,53427308,1733.01,1,PC,FP,118.881919,54.59664,10.379,0.006,10.906,0.007,1844.7654,0.004,5.80322,0.00192,1.569,0.23,1710.0,4.65989,20,Small depth-aperture correlation; odd/even not reliable because fit fails; short transit duration for a big star; steep ingress and shallow egress could be due to disintegrating planet,2020-02-20 00:14:52+0000,2021-04-27 11:18:35+0000
spoc,tic8,130181866,1726.02,2,PC,CP,117.479418,27.363183,6.2683,0.006,6.92035,0.023,1844.057705,0.001101,20.545913,0.001474,4.025071,0.194201,838.627233,47.281704,20,multi,2020-02-20 19:59:15+0000,2021-04-27 11:18:36+0000
qlp,tic8,408618999,1736.01,1,PC,PC,43.43502,69.101407,8.3302,0.006,8.953,0.002,1792.79122,0.00537,7.07349,0.00025,3.649,0.346,380.0,0.474465,25,centroid in S19 is near another star but on target in S18,2020-02-27 22:12:18+0000,2021-04-27 11:18:36+0000
qlp,,230386259,1785.01,1,PC,PC,285.728564,63.948925,9.698,0.031,10.197,0.005,1690.60671,0.00752,11.00468,0.00064,4.935,0.527,280.0,0.456026,23,TOI 1785 under investigation by TFOP,2020-03-12 14:22:11+0000,2021-04-27 11:18:36+0000
qlp,gaia-dr2,372730331,1787.01,1,PC,PC,152.330377,39.162541,10.377,0.007,10.787,0.009,1870.69001,0.00081,8.70431,0.00041,2.606,0.114,8150.0,690.744,21,large; v-shaped; likely EB,2020-03-12 14:22:11+0000,2021-04-27 11:18:36+0000
qlp,gaia-dr2,450327768,1788.01,1,PC,FP,160.229484,35.913665,10.188,0.006,10.639,0.007,1875.04671,0.00069,5.34326,0.00028,1.426,0.096,6980.0,3.43158,21,,2020-03-12 14:22:11+0000,2021-04-27 11:18:36+0000
qlp,gaia-dr2,172518755,1789.01,1,PC,PC,142.743444,26.540165,9.182,0.006,9.721,0.004,1873.65344,0.0011,3.20875,0.00027,2.189,0.16,2650.0,463.248,21,v-shaped; large; some centroid offset,2020-03-12 14:22:11+0000,2021-04-27 11:18:36+0000
qlp,gaia-dr2,233684293,1791.01,1,PC,PC,260.763082,63.11077,9.058,0.006,9.6,0.003,1688.99753,0.01624,48.47912,0.00561,8.088,0.75,320.0,0.961651,21,only 4 transits; possibly stellar variability,2020-03-12 14:22:11+0000,2021-04-27 11:18:36+0000
qlp,gaia-dr2,29191596,1792.01,1,PC,PC,151.720794,45.88354,8.676,0.006,9.275,0.003,1871.16344,0.01298,8.81866,0.00644,6.249,1.087,420.0,164.573,21,multiple stars in target pixel; potential centroid offset; low SNR,2020-03-12 15:27:12+0000,2021-04-27 11:18:36+0000
spoc,tic8,4897275,1774.01,1,PC,CP,148.160537,35.111655,7.6474,0.006,8.25,0.03,1872.341155,0.002249,16.710042,0.00328,5.400465,0.389361,615.287363,46.144043,21,,2020-03-12 15:35:29+0000,2021-04-27 11:18:36+0000
spoc,tic8,9348006,1775.01,1,PC,PC,150.115134,39.457816,10.9184,0.0066,11.648,0.02,1877.564676,0.000876,10.240374,0.001254,3.647507,0.091706,9295.317853,332.93307,21,,2020-03-12 15:35:29+0000,2021-04-27 11:18:36+0000
spoc,tic8,21535395,1776.01,1,PC,PC,164.776067,40.983608,7.6586,0.006,8.26,0.03,1871.488566,0.003068,2.800991,0.00059,1.49854,0.369039,204.855333,27.656855,21,bright star,2020-03-12 15:35:29+0000,2021-04-27 11:18:36+0000
spoc,tic8,29191624,1777.01,1,PC,PC,151.807036,46.114977,8.737,0.006,9.31,0.03,1873.298287,0.002798,14.653199,0.00443,2.497633,0.563394,530.486438,61.495197,21,Only two transits,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
spoc,tic8,67646988,1779.01,1,KP,KP,147.769065,35.969296,12.4368,0.007448,15.436,0.038,1871.022482,8.2e-05,1.881719,1e-05,1.242152,0.006586,102853.758959,397.1701,21,LP 261-75 b; BD from Irwin et al. 2018 with measured mass,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
spoc,tic8,99834717,1780.01,1,PC,KP,165.167426,64.963985,12.212,0.0067,12.97,0.092,1871.724298,0.000575,1.706307,6.3e-05,1.613599,0.04555,12242.395417,238.81714,21,KPS-1 b,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
spoc,tic8,137881699,1781.01,1,KP,KP,150.572695,53.950889,12.5119,0.0074,13.014,0.08,1872.643736,0.001431,2.972133,0.000295,4.741896,0.117827,8471.562642,190.61244,21,HAT-P-66,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
spoc,tic8,229938290,1783.01,1,PC,PC,287.680981,64.153342,9.2742,0.0061,9.919,0.004,1871.091166,0.002211,1.419866,0.000217,1.30585,0.371419,465.21062,47.49546,21,Scattered light; shoulder on egress; check bright neighbor (TIC 1718009391).,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
spoc,tic8,241196395,1784.01,1,PC,APC,153.549856,29.085569,9.61433,0.0064,10.016,0.004,1871.71008,0.000673,2.093578,0.0001,0.853,0.050746,2339.749224,259.66238,21,V-shaped,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
qlp,gaia-dr2,287225295,1769.01,1,PC,APC,144.000462,51.607577,9.482,0.006,10.154,0.005,1871.39645,0.00165,0.60987,6e-05,0.387,0.127,550.0,9.27793,21,potential L1 candidate; short transit duration; V-shaped; some odd-even,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
spoc,tic8,39699648,1778.01,1,PC,PC,136.778074,46.672601,8.4594,0.006,8.99,0.03,1876.025023,0.002952,6.515951,0.001553,2.533431,0.637188,434.584347,41.577324,21,,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
spoc,tic8,160045097,1782.01,1,PC,PC,213.080045,74.411621,11.3069,0.006,12.329,0.057,1872.622029,0.003329,4.987638,0.001102,2.308306,0.494571,1507.899721,163.60919,21,multi; small shoulders on ingress and egress; v-shaped,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
qlp,gaia-dr2,67666096,1766.01,1,KP,KP,148.64328,40.38805,9.434,0.006,9.816,0.004,1872.85441,0.00028,2.70337,6e-05,2.963,0.117,10360.0,0.812198,21,KELT-3 b,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
spoc,gaia-dr2,8767448,1767.01,1,KP,KP,140.102977,33.882417,9.981,0.006,10.424,0.008,1870.743581,0.000417,4.353217,0.000116,3.997923,0.028946,9420.455762,64.06161,21,WASP-13 b,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
qlp,gaia-dr2,137906197,1768.01,1,PC,PC,152.102947,55.540076,9.91,0.006,10.419,0.005,1878.57807,0.00614,7.33855,0.00471,4.08,0.408,860.0,2.29076,21,,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
qlp,gaia-dr2,457138169,1770.01,1,PC,PC,141.368144,50.908838,9.224,0.006,9.715,0.003,1871.72593,0.00152,1.09254,0.00013,0.833,0.231,860.0,2.10032,21,2 stars in the pixel; delta mag 5,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
spoc,gaia-dr2,252479260,1771.01,1,KP,KP,155.681635,50.128351,9.007,0.006,9.763,0.004,1871.630084,0.000135,3.212214,2.9e-05,2.851678,0.011268,13898.597853,51.6871,21,HAT-P-22 b,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
qlp,gaia-dr2,85293053,1772.01,1,PC,PC,156.83791,34.391032,9.352,0.006,9.955,0.004,1871.75589,0.00708,8.05147,0.00358,3.405,0.518,590.0,1.28463,21,,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
spoc,gaia-dr2,332064670,1773.01,1,KP,KP,133.149214,28.330821,5.206,0.006,5.95084,0.023,1872.16257,0.00186,0.73665,8e-05,1.459,0.09,340.0,0.24439,21,55 Cnc e; centroid offset caused by 56 Cnc,2020-03-12 15:35:30+0000,2021-04-27 11:18:36+0000
qlp,,304142124,1793.01,1,PC,CP,164.859562,-56.623036,7.802,0.018,8.62,0.03,1585.25532,0.00135,,,4.276,0.245,2070.0,0.473971,10,Single transit,2020-03-16 09:31:24+0000,2021-04-27 11:18:37+0000
spoc,gaia-dr2,368435330,1797.01,1,PC,PC,162.77714,25.641165,8.626,0.006,9.182,0.003,1902.873081,0.001304,3.645428,0.000355,2.311889,0.241755,891.169638,55.707912,22,active star; potentially includes a single transit at ~1902,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,17993892,1800.01,1,KP,KP,171.274941,41.027964,11.1065,0.0066,11.459,0.025,1902.30416,0.000807,4.124426,0.000262,3.83165,0.061437,9218.735716,160.35197,22,HAT-P-21 b,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,165763244,1805.01,1,PC,PC,232.140084,55.185418,10.7939,0.006,11.513,0.046,1901.50085,0.0043,24.073068,0.006084,3.833604,0.622143,1285.659282,141.67232,22,Possibly instrument noise,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,180695581,1807.01,1,PC,PC,201.283316,38.922485,9.0363,0.006,10.0,0.03,1899.346311,0.001166,0.549343,4.3e-05,1.002584,0.160254,368.994339,31.383144,22,active star,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,307734817,1808.01,1,PC,FP,171.597126,28.056549,11.6735,0.0065,12.127,0.046,1900.910995,0.001504,2.1075,0.000203,1.909348,0.094434,4256.174301,186.66696,22,centroid offset; SG1 should check TIC 307734818,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,347329162,1809.01,1,KP,KP,183.366212,23.055675,11.5384,0.0073,12.091,0.034,1902.718492,0.00071,4.617208,0.000235,3.588807,0.05899,11180.685107,151.59164,22,WASP-56 b,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,373693175,1810.01,1,KP,KP,188.266276,44.915333,11.6281,0.0063,12.146,0.025,1899.476842,0.000252,1.327352,2.1e-05,2.230884,0.021004,17640.489894,120.5127,22,HAT-P-36 b,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,gaia-dr2,198153540,1798.01,1,PC,PC,211.094108,46.519399,10.519,0.006,11.361,0.023,1902.029682,0.004087,8.018944,0.002172,3.447698,0.713714,935.442375,94.73026,22,possibly stellar variability,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
qlp,tic8,286916251,1794.01,1,PC,PC,203.397703,49.061136,9.69924,0.006,10.32,0.005,1715.30779,0.00451,8.7657,0.00027,3.443,0.882,500.0,1.35823,23,2 stars in pixel,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,gaia-dr2,135083444,1795.01,1,PC,FP,184.36706,19.840005,10.072,0.006,10.501,0.006,1899.610227,0.003494,2.791791,0.000613,1.466425,0.257935,1018.977143,175.08829,22,Possibly nearby EB; need SG1 to check,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,gaia-dr2,138819293,1796.01,1,KP,KP,175.546222,26.706572,8.403,0.007,10.67,0.1,1899.671523,0.000169,2.643973,2.7e-05,0.954893,0.015,6480.559516,56.641743,22,GJ 436 b,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,8967242,1799.01,1,PC,PC,167.232962,34.303191,8.3662,0.006,8.98,0.03,1904.815773,0.003937,7.093853,0.002086,2.510763,0.812072,284.238114,46.032337,22,low SNR; possible instrument or systematic,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,119584412,1801.01,1,PC,PC,175.576559,23.026855,9.85623,0.00731,11.58,0.1,1903.544154,0.002425,21.284406,0.003353,2.768581,0.441741,1546.632264,148.67924,22,period could be half (10.64 days),2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,138762614,1802.01,1,PC,PC,164.254988,24.882426,11.1341,0.007325,12.763,0.033,1904.154502,0.004146,16.796111,0.005796,3.49893,0.614171,1816.275598,202.90366,22,2 transits; second transit is ramp-like; possibly instrument noise or systematic,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,144401492,1803.01,1,PC,PC,178.046561,35.171787,11.1476,0.0061,11.871,0.033,1911.673621,0.001908,12.891153,0.002663,2.22763,0.362716,3496.122349,275.95795,22,likely multi; additional transit events at 1917 and 1924,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,144401492,1803.02,2,PC,PC,178.046561,35.171787,11.1476,0.0061,11.871,0.033,1904.62279,0.002559,6.294392,0.001386,2.227729,0.440062,2052.771179,183.67397,22,part of interesting multi-planet system,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,148679712,1804.01,1,PC,PC,172.171151,46.480589,10.1345,0.006,10.634,0.008,1901.509054,0.003904,4.926312,0.001295,3.153584,0.478835,733.783861,67.48574,22,low SNR,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,166648874,1806.01,1,PC,PC,166.118963,30.45875,12.6196,0.007807,15.193,0.134,1909.546801,0.004418,15.145469,0.006087,2.583015,0.356626,5581.071379,662.881,22,The even transit has a ramp shape. Has a transit-like single transit st ~1905.,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
spoc,tic8,376524552,1811.01,1,PC,PC,188.92258,27.214423,11.1237,0.0061,11.966,0.057,1899.871579,0.000417,3.712964,9.4e-05,1.993545,0.024817,17974.874581,180.23228,22,,2020-04-15 12:38:54+0000,2021-04-27 11:18:37+0000
qlp,gaia-dr2,160440924,1814.01,1,PC,PC,236.816782,77.23273,10.825,0.007,11.182,0.017,1685.50701,0.01853,6.36578,0.00088,4.484,1.146,400.0,1.72945,22,Slight depth aperture correlation,2020-04-17 11:50:39+0000,2021-04-27 11:18:37+0000
